m,ef_construct,parallel_search,ef_search,dataset,dataset_size,qdrant_total_time,milvus_total_time,qdrant_mean_time,milvus_mean_time,qdrant_mean_precisions,milvus_mean_precisions,qdrant_std_time,milvus_std_time,qdrant_min_time,milvus_min_time,qdrant_max_time,milvus_max_time,qdrant_rps,milvus_rps,qdrant_p95_time,milvus_p95_time,qdrant_p99_time,milvus_p99_time
32,256,1,512,random-match-keyword-100-angular-filters,0,21.17168010000023,31.601368000000093,0.002014510179994977,0.003015941080000539,1.0,0.6940029999999999,0.0004483660172171592,0.0006678822363992323,0.0010344000002078246,0.001927600000271923,0.007012199999735458,0.05442170000014812,472.3290713239093,316.4419970679741,0.002599240000927238,0.003599025000107758,0.0028504180001800708,0.0040583059999971735
32,256,1,512,random-match-keyword-100-angular-no-filters,0,81.88364939999883,171.53775169999972,0.008042881760005912,0.016792158240000025,0.9888299999999999,0.9617300000000001,0.000484603361160101,0.0019237905947831688,0.007317200001125457,0.010148499999559135,0.013410399998974754,0.03505150000091817,122.12450316119084,58.296205359441096,0.008875730000363544,0.020775849999699857,0.010137633998419916,0.02433239200086974
32,256,1,64,h-and-m-2048-angular-filters,0,72.94783270000335,,0.006377534300007392,,0.999884,,0.0018138171204614558,,0.0014914999992470257,,0.015254000005370472,,137.0842646021414,,0.009497049998390137,,0.010941732998544467,
32,256,1,64,h-and-m-2048-angular-no-filters,0,49.298506100007216,,0.003974399429986079,,0.99929,,0.00046611086346855555,,0.002720700009376742,,0.011195800005225465,,202.845903275729,,0.00468770999868866,,0.0050757139989582355,
32,256,1,64,random-match-keyword-100-angular-filters,0,20.557232099999965,,0.0019552992299919423,,1.0,,0.0004267639429207424,,0.0011196999985259026,,0.009984399999666493,,486.4468110957417,,0.002507210000658233,,0.002747309000897076,
32,256,1,64,random-match-keyword-100-angular-no-filters,0,33.12226620000001,,0.003194913230029488,,0.78465,,0.00023345702280558407,,0.0026728000011644326,,0.014186399999744026,,301.91170916922334,,0.003544314997998299,,0.0038418240003738908,
32,256,100,128,h-and-m-2048-angular-filters,0,34.56404509999993,26.900159199998598,0.01730910605996978,0.008609294849971775,0.9999680000000001,0.998092,0.005996293191121482,0.004271232285987444,0.003037800001038704,0.0027645999944070354,0.04787719999876572,0.06812299999728566,289.31798842028536,371.745011828797,0.028600159998313755,0.014693389999592908,0.03384110299753956,0.025032109004241652
32,256,100,128,h-and-m-2048-angular-no-filters,0,31.279131100003724,20.485482299998694,0.011848837050015572,0.005860943679982302,0.9997300000000001,0.99945,0.004992929304511052,0.000909162046784358,0.00492120000126306,0.0033624999996391125,0.05684290001227055,0.015375099996163044,319.70197535310723,488.1505767623854,0.022223804998793638,0.007345535001877578,0.025183098005218202,0.008478106004040456
32,256,100,128,random-match-keyword-100-angular-filters,0,6.487483300001259,15.725608699999611,0.004862280610006201,0.012041108889998531,1.0,0.6940029999999999,0.0016167460267570068,0.007326091465478942,0.002053899999737041,0.004059400000187452,0.05018740000014077,0.1542260000001079,1541.4297868016183,635.9054323919587,0.007148160001270298,0.02101798999976836,0.008264706999925693,0.04549779299992225
32,256,100,128,random-match-keyword-100-angular-no-filters,0,21.879820900001505,25.410534599999664,0.017026536029982525,0.019861905429975377,0.89802,0.8535,0.001815439425750385,0.005881024119009598,0.00799610000103712,0.008402199999181903,0.05712940000012168,0.06461859999944863,457.0421323695256,393.53756846973744,0.019406929999058773,0.030571915000291477,0.02241077500155371,0.03873686599952635
32,256,100,256,h-and-m-2048-angular-filters,0,38.89805139999953,25.912045899996883,0.021703335599972343,0.009100726110047981,0.99998,0.9988959999999999,0.009734484185239554,0.005220354930811867,0.0032385000013164245,0.002808600002026651,0.0908116999999038,0.07394379999459488,257.0822866463722,385.9208971222609,0.04000838499741803,0.01658966500253882,0.0522657159946539,0.029075470002862917
32,256,100,256,h-and-m-2048-angular-no-filters,0,43.44089990000066,22.33126430000266,0.03296337433996232,0.007725734339980408,0.99976,0.99964,0.004617441963462392,0.0014001076902901235,0.009528500013402663,0.004094800002349075,0.07024339999770746,0.020211299997754395,230.19780950716097,447.802679940464,0.03984660500427708,0.010162855004818993,0.044552172005060134,0.01188861999748042
32,256,100,256,random-match-keyword-100-angular-filters,0,6.3098434999992605,14.638437499999782,0.004725168659998963,0.011269458770001984,1.0,0.6940029999999999,0.001327346859968163,0.0049010790009334304,0.0021890000007260824,0.003836200000023382,0.03216450000036275,0.07626930000014909,1584.8253605657846,683.1330188075161,0.006889464999676419,0.019145074999914864,0.007788219998692512,0.026904380999844765
32,256,100,256,random-match-keyword-100-angular-no-filters,0,35.90348509999967,35.82748419999916,0.028259120369979428,0.028096232550005335,0.96242,0.9192600000000002,0.0018325533307554064,0.008260004534232252,0.012126700003136648,0.010926699998890399,0.08286410000073374,0.08208009999907517,278.5244934342068,279.1153278912125,0.030562839997946865,0.04356839499914708,0.03557373100269615,0.05503403600025196
32,256,100,512,h-and-m-2048-angular-filters,0,40.21664900000178,29.924365499995474,0.0244049495999825,0.012249659650039393,0.99998,0.9994200000000001,0.011653557405050053,0.010498506809185149,0.0030922000005375594,0.002728499996010214,0.08787379999557743,0.12068709999584826,248.65323811537746,334.1758407543015,0.04660411000222665,0.029192719999264198,0.05795828899907065,0.060302428997674754
32,256,100,512,h-and-m-2048-angular-no-filters,0,64.02382729999954,26.080808099999558,0.050253692579973724,0.011969961439996405,0.99977,0.9997299999999999,0.006105049174356051,0.002724359003828949,0.01149200000509154,0.005499799997778609,0.09439220000058413,0.028848199995991308,156.1918495303712,383.42370227401693,0.05986343999102246,0.016852465003830728,0.06531020899245049,0.019577080998351454
32,256,100,512,random-match-keyword-100-angular-filters,0,6.217399499999374,14.581401499999629,0.004654620569999133,0.011228250970000955,1.0,0.6940029999999999,0.001305822569243119,0.004774992880947782,0.00218479999966803,0.004082700000253681,0.03473619999931543,0.06811800000014046,1608.3894882419904,685.8051333405951,0.006777060000422352,0.018991124999638485,0.007644926998927986,0.02662410100007038
32,256,100,512,random-match-keyword-100-angular-no-filters,0,60.004322100001446,53.57743990000017,0.04753773906999522,0.04239760207000236,0.9888299999999999,0.9617300000000001,0.0025015984265246236,0.012271914767355932,0.029044200000498677,0.018698900001254515,0.09102409999832162,0.14018200000100478,166.65466169810722,186.64572287635505,0.051398909999261375,0.06572890500119684,0.05876615600114747,0.08043197299866735
32,256,100,64,h-and-m-2048-angular-filters,0,33.55642100000114,,0.01618906698997307,,0.999884,,0.0054391433702868286,,0.0028770999997504987,,0.05733029999828432,,298.0055590552896,,0.025443900003665473,,0.03284683399841015,
32,256,100,64,h-and-m-2048-angular-no-filters,0,25.46107839999604,,0.0066391506899002705,,0.99929,,0.0015190805880323575,,0.004011800003354438,,0.05195439999806695,,392.75634138110803,,0.008219185010239015,,0.01109122299167212,
32,256,100,64,random-match-keyword-100-angular-filters,0,6.1648619000006875,,0.004617076679995807,,1.0,,0.0014201332660771931,,0.0021921999996266095,,0.03988329999992857,,1622.0963522311642,,0.006834714999695279,,0.007873087000461966,
32,256,100,64,random-match-keyword-100-angular-no-filters,0,13.816484599999967,,0.010543422599983388,,0.7846500000000001,,0.0019910914932890662,,0.005530400001589442,,0.04964050000126008,,723.7731079583025,,0.013062834999072945,,0.016223142999515404,
32,512,1,128,h-and-m-2048-angular-filters,0,79.90838339999755,59.52538379999896,0.007036601960005646,0.004886351719989761,0.999976,0.9986360000000001,0.0025370697659465834,0.0023737715316037755,0.0016845999998622574,0.0021752000029664487,0.0701374999989639,0.04370430000562919,125.14331506298883,167.99555688039385,0.011863225000342934,0.008418134997918967,0.014259909002794302,0.013270824000355792
32,512,1,128,h-and-m-2048-angular-no-filters,0,60.01428730000043,101.3289048000006,0.005017645769970841,0.008563601109974115,0.99979,0.99961,0.0007149854078655759,0.004259788497365409,0.003122599999187514,0.0038621999992756173,0.009308000007877126,0.02973280000151135,166.62698917029257,98.68852347449769,0.006134374997054689,0.01675212500158522,0.0067077119984605815,0.018974397993733877
32,512,1,128,random-match-keyword-100-angular-filters,0,20.47512640000059,34.39953389999937,0.0019465170599933118,0.003286703519997536,1.0,0.7002160000000001,0.00041611507368987294,0.0008832976542822166,0.0011249999988649506,0.001942899999448855,0.00651560000005702,0.05375519999961398,488.3974733362189,290.70161325645705,0.0025088150002375185,0.004678160000094066,0.002736326999020094,0.0058071300003121
32,512,1,128,random-match-keyword-100-angular-no-filters,0,41.13226340000256,39.35164729999997,0.0039891775200139815,0.0037834977299977253,0.9074000000000002,0.8281500000000002,0.00024119098110932563,0.0004464345829667441,0.00352769999881275,0.002949899999293848,0.00755580000259215,0.008300399998915964,243.11815527271418,254.11896797519853,0.0043219350000072146,0.004480325000076845,0.0049866360008309135,0.005085808001313126
32,512,1,256,h-and-m-2048-angular-filters,0,83.22018770000432,61.7187283999956,0.007381082379963481,0.005120984129940189,0.999976,0.999344,0.0036202718475207563,0.003008899561214446,0.0016678999963914976,0.0021688000051653944,0.19591750000108732,0.053636399999959394,120.163151230185,162.02537316048645,0.013909384999715248,0.009660395004539166,0.016956915998307526,0.016839137001661612
32,512,1,256,h-and-m-2048-angular-no-filters,0,74.63551429999643,147.00670399999944,0.006441238739962865,0.012826746030012146,0.9998199999999999,0.99966,0.0011179806779370713,0.006015761363549768,0.00364619999891147,0.003561099998478312,0.012130900009651668,0.0689079000003403,133.9844723224541,68.02410861480193,0.00815280500028166,0.02198169999901437,0.008920616997493198,0.025509348998384678
32,512,1,256,random-match-keyword-100-angular-filters,0,20.477796600000147,44.19025259999944,0.0019479555500030983,0.004224255589997756,1.0,0.7002160000000001,0.0004284418722778655,0.002159169837678101,0.0010189000004174886,0.0019673999995575286,0.008724199999051052,0.05117619999964518,488.3337888022546,226.29424842889733,0.0025080049996176967,0.00838303500031543,0.002786002000921144,0.009201943999432843
32,512,1,256,random-match-keyword-100-angular-no-filters,0,56.486394100000325,48.800767700000506,0.005514860770008818,0.004723125839995555,0.9698400000000001,0.8962600000000001,0.0002975756504082439,0.0005040295548576988,0.004907700000330806,0.003999200000180281,0.008837199999106815,0.009471100000155275,177.0337823706106,204.91480915780545,0.005889714998193085,0.005670604999613716,0.006804338999208995,0.006172011999424285
32,512,1,512,h-and-m-2048-angular-filters,0,88.79156199999852,71.16335600000457,0.007934847699955571,0.006083295050059678,0.9999880000000001,0.999484,0.004060294297888611,0.005428575264675814,0.0017743000062182546,0.002053600001090672,0.0671647999988636,0.06985929999791551,112.62331436404021,140.52175954151681,0.01694381500092277,0.014882539999234721,0.02047975600413338,0.029811941998996297
32,512,1,512,h-and-m-2048-angular-no-filters,0,96.90545090001251,144.80480640000314,0.008614751550060465,0.01265749901996096,0.9998199999999999,0.99977,0.0016923834567450131,0.006366804027791084,0.004667800007155165,0.004183700002613477,0.016936199986957945,0.05285620000358904,103.19336948669736,69.05848119693204,0.011281330000201704,0.023205009997764137,0.01240046900988091,0.02602444100040885
32,512,1,512,random-match-keyword-100-angular-filters,0,20.652325199998813,81.57045209999978,0.001963994079997792,0.0078003700400076925,1.0,0.7002160000000001,0.0004255042963058801,0.000928746099858074,0.001149900001109927,0.003893699999935052,0.010395400000561494,0.055379399999765155,484.20697927033297,122.59341149342517,0.0025251650005884575,0.008778014999461447,0.002769304999274027,0.009714474000265913
32,512,1,512,random-match-keyword-100-angular-no-filters,0,82.55251489999864,66.6744493999995,0.008110181349981576,0.0065021549200013394,0.99231,0.9410700000000001,0.0004770066388750375,0.0005744071185239762,0.0073667000033310615,0.005699600000298233,0.014270300001953728,0.013456599999699392,121.13501341677677,149.98249089403166,0.008721080001851077,0.0075909050006885085,0.010462030001981476,0.008650374000226295
32,512,1,64,h-and-m-2048-angular-filters,0,75.10426119999465,,0.006586556370054313,,0.9999319999999999,,0.0020001906580078077,,0.0016352999955415726,,0.031026600001496263,,133.14823739988685,,0.010088710000854918,,0.011776216000143907,
32,512,1,64,h-and-m-2048-angular-no-filters,0,49.60547849998693,,0.004038224359920423,,0.99946,,0.00047742685309369343,,0.002811800004565157,,0.00982069999736268,,201.59063680844517,,0.004776534991106018,,0.005213141997519416,
32,512,1,64,random-match-keyword-100-angular-filters,0,20.262226400000145,,0.0019271625799947287,,1.0,,0.000516486055708939,,0.0010997999997925945,,0.019441800001004594,,493.52918097884486,,0.002474599999914062,,0.002889841000032903,
32,512,1,64,random-match-keyword-100-angular-no-filters,0,32.24220830000195,,0.003109059069984505,,0.7968000000000001,,0.00023420052948492745,,0.0026398999980301596,,0.015486600001167972,,310.15245317422614,,0.003423110002586327,,0.003776403000811115,
32,512,100,128,h-and-m-2048-angular-filters,0,34.18855350000376,24.674255699996138,0.017792662640049094,0.008144738390028215,0.999976,0.99836,0.006564715314993981,0.003926890726209785,0.0030782000030740164,0.002860699998564087,0.05854420000105165,0.06049200000416022,292.49555702901847,405.2807153166353,0.02998537499734083,0.013887395001074759,0.036569221997779094,0.021262313000479493
32,512,100,128,h-and-m-2048-angular-no-filters,0,33.229306900000665,39.80210200000147,0.014398246419944917,0.017883593370029847,0.99979,0.9996700000000001,0.005877478328041018,0.0058576621771914885,0.004905800000415184,0.00829909999447409,0.05495419999351725,0.0964696000010008,300.9391688515718,251.24301224090203,0.025145909999264405,0.029073765001885472,0.02835944400285372,0.03830470500375669
32,512,100,128,random-match-keyword-100-angular-filters,0,6.107158500000878,14.815892599999643,0.004571236779993524,0.011418818370002373,1.0,0.700216,0.0015748007502606992,0.004374866281460944,0.00217510000038601,0.004289800000151445,0.04513369999949646,0.08000329999958922,1637.4227064842942,674.9508969847852,0.00667891000111922,0.018995054999732017,0.007608579000061583,0.025355851999929662
32,512,100,128,random-match-keyword-100-angular-no-filters,0,22.644774200001848,13.12670049999906,0.017643157469990546,0.010102970089993323,0.9074,0.8520700000000001,0.001738815395136171,0.0022856962156334285,0.007772700002533384,0.00463090000084776,0.05675560000236146,0.05568909999965399,441.6029902386567,761.8060608605122,0.01978904499956115,0.01373495499965429,0.022617346998740694,0.016789465000547354
32,512,100,256,h-and-m-2048-angular-filters,0,37.48977680000098,25.547501799999736,0.0211398079899991,0.009072580739980914,0.999976,0.9991479999999999,0.00913534086835999,0.005393019578637369,0.003275399998528883,0.0026861999940592796,0.09313240000483347,0.07059490000392543,266.73938480209193,391.427705076044,0.0381658799968136,0.01656012999737868,0.04732032000581967,0.03056120700224712
32,512,100,256,h-and-m-2048-angular-no-filters,0,47.08267460000934,43.084695899997314,0.03635114806998317,0.02706923092998404,0.9998199999999999,0.99975,0.004716631795198028,0.009559429772886936,0.007960200004163198,0.010326199997507501,0.06820120000338648,0.08712460000242572,212.39235206909882,232.10097671829277,0.043267965005361474,0.04543184999383809,0.04844489300536225,0.05705488199644608
32,512,100,256,random-match-keyword-100-angular-filters,0,6.281609499999831,14.906838199999584,0.004665934119991653,0.01147110743999865,1.0,0.7002160000000001,0.0016468678627629047,0.0042891571589696465,0.002053700000033132,0.0038512000000991975,0.05320830000164278,0.06631920000017999,1591.948687673162,670.83306773936,0.006958909999593743,0.0191605749995233,0.008010653998680938,0.025243727000506633
32,512,100,256,random-match-keyword-100-angular-no-filters,0,37.539707899999485,18.027380500001527,0.029574540679996788,0.01399187093998953,0.9698400000000001,0.90456,0.0019107134241681414,0.003105678432110741,0.012874900003225775,0.006924000001163222,0.07954959999915445,0.035748600001170416,266.384598053842,554.7117619223244,0.03182324500176037,0.01970660999932079,0.036231765999400554,0.023388124000375682
32,512,100,512,h-and-m-2048-angular-filters,0,41.42465480000101,30.07601440000144,0.025188201850011683,0.012717716069957533,0.9999880000000001,0.9993879999999999,0.012254959190960703,0.011408820468152333,0.0028485000002547167,0.0029391000061878003,0.09561749999556923,0.14955980000377167,241.4021323359285,332.4908635500428,0.048367264998887535,0.03174540500222065,0.06051931200025138,0.06332772500078136
32,512,100,512,h-and-m-2048-angular-no-filters,0,69.9261136999994,31.6357308000006,0.05509435454005288,0.016581617389988968,0.9998199999999999,0.99979,0.006446394437460532,0.009660124790492238,0.025826299999607727,0.006319899999652989,0.09092290000990033,0.27401430000463733,143.00809055258688,316.09827707851815,0.06531811500826734,0.030936160001874664,0.07072807000295143,0.057555707999490606
32,512,100,512,random-match-keyword-100-angular-filters,0,5.983673299999282,14.984550400000444,0.004480995569986953,0.011542960590000985,1.0,0.700216,0.0015499227553211366,0.004367720106367236,0.002079300000332296,0.004294299999855866,0.04809279999972205,0.06810519999999087,1671.2142355768656,667.3540235147598,0.00644896499970855,0.0192934450001303,0.007440751999292844,0.025603608000064924
32,512,100,512,random-match-keyword-100-angular-no-filters,0,63.5409436000009,27.257645600000615,0.050317956929974386,0.02137214520998914,0.99231,0.9410700000000001,0.002583286229172788,0.004827620586353066,0.04220739999800571,0.010359899999457411,0.09332329999961075,0.08535219999976107,157.37884005864618,366.86954356761373,0.054232079998655536,0.029913160000614874,0.06056502499901399,0.03550908700040964
32,512,100,64,h-and-m-2048-angular-filters,0,32.979039699996065,,0.01605214817004671,,0.9999319999999999,,0.004953972473535134,,0.003068199999688659,,0.04495489999681013,,303.2228982701759,,0.02432485999343043,,0.029398382001018037,
32,512,100,64,h-and-m-2048-angular-no-filters,0,26.479909300003783,,0.007030103749937552,,0.99946,,0.0015713121358519602,,0.0038505999982589856,,0.04702549999637995,,377.6447980506705,,0.008884910002234393,,0.011864038009953233,
32,512,100,64,random-match-keyword-100-angular-filters,0,6.181229300000268,,0.004630878499998835,,1.0,,0.0015623229313634559,,0.0020554999991873046,,0.05016379999869969,,1617.8011710388362,,0.0068627100000412606,,0.007807835000112398,
32,512,100,64,random-match-keyword-100-angular-no-filters,0,14.138538900002459,,0.010849465119980596,,0.7968,,0.0019749841018615742,,0.0058613000001059845,,0.041609299998526694,,707.2866631217644,,0.013664394997613264,,0.016629560998117087,
64,256,1,128,h-and-m-2048-angular-filters,0,77.72696179999912,53.16515580000123,0.006839377930041519,0.004364224660050968,0.9999600000000001,0.9980320000000001,0.003209975146053169,0.0022193391761091193,0.0017001000014715828,0.002063200001430232,0.23515169999882346,0.06140600000071572,128.65548541227187,188.0931194412068,0.011130374993445,0.007484794999618315,0.013390911999667878,0.011553503000104706
64,256,1,128,h-and-m-2048-angular-no-filters,0,58.88220259999798,108.406207299995,0.004869379279995337,0.009139845629974297,0.9996900000000002,0.99961,0.0007183346182178422,0.004501362017706439,0.0031113000004552305,0.0037727000017184764,0.019322400010423735,0.03950509999413043,169.8306034496125,92.24564025496039,0.005973070006439228,0.016827714997634757,0.006472386996028947,0.018783655002553138
64,256,1,128,random-match-keyword-100-angular-filters,0,20.591997499999707,38.61002060000101,0.0019582130799892183,0.0036761999600080342,1.0,0.5742420000000001,0.0004229365302327699,0.0011374831105770162,0.0011217999999644235,0.0018374000001131208,0.007316800001717638,0.04790820000016538,485.62554458352776,259.0001208131896,0.0025079400005779454,0.005510610000101222,0.002758202000259189,0.006819606000181024
64,256,1,128,random-match-keyword-100-angular-no-filters,0,52.55221689999962,49.26834830000007,0.005123016949998419,0.004768236849993991,0.9636,0.8410700000000001,0.0003025611135890596,0.000519201126195444,0.004514699998253491,0.0038923000010981923,0.008668300000863383,0.010021199999755481,190.2869296461606,202.97006790463047,0.0055402049998519946,0.005767409999953088,0.006344537997829321,0.006449875001053444
64,256,1,256,h-and-m-2048-angular-filters,0,82.27592130000266,58.073806200001854,0.007280806459968153,0.004827312989994243,0.9999720000000001,0.999232,0.00292922068528806,0.0029698157144239443,0.0017164000018965453,0.0020560999982990324,0.022315500005788635,0.06157060000259662,121.54224276063714,172.1946718209023,0.013312825006141789,0.00883171500063326,0.016265974998023014,0.015358283999303281
64,256,1,256,h-and-m-2048-angular-no-filters,0,72.79152840000461,83.08029510000051,0.0062310005600753355,0.007094650799984083,0.9998,0.9996299999999999,0.0011083059185081415,0.004110620141911133,0.0035503000108292326,0.0033067999975173734,0.015860600004089065,0.038052500000048894,137.37862385644544,120.36548483564472,0.007909115006623323,0.01729071000154363,0.008736814009316732,0.022634629995882286
64,256,1,256,random-match-keyword-100-angular-filters,0,26.285526600000594,49.993017699998745,0.002516492229971118,0.004786194309988968,1.0,0.5742420000000001,0.02074179287134992,0.0028684188744158372,0.0010736000003817026,0.0020070000009582145,2.0755285999985063,0.06381820000024163,380.4374990151338,200.0279331007508,0.003519654999035992,0.010101855000448266,0.004273971001093745,0.01097874300012336
64,256,1,256,random-match-keyword-100-angular-no-filters,0,74.24612720000005,66.57518699999855,0.0072840445699905105,0.006482973590004076,0.99225,0.9312900000000002,0.0004138173838483797,0.0005555940506554888,0.006552799997734837,0.005651499999657972,0.012178799999674084,0.014959199999793782,134.6871598172732,150.20611207596335,0.007798934998390904,0.0074761649996617045,0.009251810998357542,0.008624227001564578
64,256,1,512,h-and-m-2048-angular-filters,0,85.72139559999778,65.39494060000288,0.007653737850033212,0.005592045120038529,0.999976,0.9993400000000001,0.0037722408152948096,0.005224436439281468,0.0016577999995206483,0.00199609999981476,0.023884499998530373,0.0582055000049877,116.65699012488149,152.9170285690199,0.015939199997228568,0.013736519996746209,0.019476354996368173,0.02931080600574209
64,256,1,512,h-and-m-2048-angular-no-filters,0,95.31318640000245,144.16758250000566,0.008441768800003047,0.012562306690007971,0.9998,0.9997299999999999,0.0018535006216356686,0.0061580580741305195,0.0045482999994419515,0.004034300000057556,0.03336089999356773,0.050815399998100474,104.91727721737087,69.36372120965271,0.011125295004603682,0.022642730001462042,0.013377370996458927,0.02575311200169381
64,256,1,512,random-match-keyword-100-angular-filters,0,25.633863699997164,96.07867420000002,0.002445311439996658,0.009198728559988559,1.0,0.5742420000000001,0.0005564750609842939,0.0014070592454617455,0.0011598999990383163,0.004089300000487128,0.006495499997981824,0.059200900001087575,390.1089635582757,104.08136959908214,0.003257115000997146,0.010510229999727016,0.0035050020005655824,0.01226862000057736
64,256,1,512,random-match-keyword-100-angular-no-filters,0,110.56492330000037,96.20158399999855,0.010902109529983864,0.009442557420010054,0.9987799999999999,0.9799800000000001,0.0006250793185487081,0.0006418627613752942,0.00986650000049849,0.008578500001021894,0.01757010000073933,0.017136499998741783,90.4445976312631,103.9483923674287,0.011707209999440239,0.010583545001281891,0.013996473997904114,0.01216004800022347
64,256,1,64,h-and-m-2048-angular-filters,0,70.9407246999981,,0.006218123669962369,,0.9998920000000002,,0.0017926752054325422,,0.0015815000006114133,,0.019852400000672787,,140.96275506472614,,0.009291325002413938,,0.010930229005462025,
64,256,1,64,h-and-m-2048-angular-no-filters,0,49.31898399999773,,0.003971794590128411,,0.99925,,0.0005011208032884875,,0.0026402000075904652,,0.014000800001667812,,202.7616789510599,,0.004711810006847372,,0.005153891997033499,
64,256,1,64,random-match-keyword-100-angular-filters,0,20.209181599999283,,0.0019217318500101101,,1.0,,0.0006006954744175832,,0.0010576999993645586,,0.034785999996529426,,494.82459002695856,,0.002453019997301453,,0.002894007000359127,
64,256,1,64,random-match-keyword-100-angular-no-filters,0,38.61314169999969,,0.0037388270299812576,,0.8868400000000002,,0.00034240212771980696,,0.0032280999985232484,,0.02963619999718503,,258.97918583506714,,0.00408111499982624,,0.00442972799857671,
64,256,100,128,h-and-m-2048-angular-filters,0,34.172330099994724,23.366203300000052,0.017082146509964515,0.00790610980999918,0.9999600000000001,0.9978959999999999,0.006010889676567039,0.003954980962749492,0.002831400001014117,0.003042600001208484,0.05410949999350123,0.05726359999971464,292.63442003334575,427.96854378135015,0.028250890002163926,0.01382223499931569,0.03436533100175439,0.021112298995431114
64,256,100,128,h-and-m-2048-angular-no-filters,0,30.685975600004895,20.214760199996817,0.011414947429993482,0.006007413440071832,0.9996900000000002,0.99946,0.004907066263219833,0.0010411708487673716,0.004944600004819222,0.0034192000020993873,0.05668219999643043,0.046798200004559476,325.88176860827605,494.68803493407626,0.02188260500479373,0.007558019997668452,0.024737587003473893,0.00874120399937965
64,256,100,128,random-match-keyword-100-angular-filters,0,9.386286500001006,17.51739439999983,0.007091079049988912,0.013537817929991433,1.0,0.574242,0.002010598802934323,0.005369853691693392,0.0024048000013863202,0.004756400001497241,0.04121300000042538,0.07635940000000119,1065.3840579018047,570.8611550128767,0.0101973149983678,0.02294316499992419,0.011557111002366583,0.03110312000011618
64,256,100,128,random-match-keyword-100-angular-no-filters,0,33.679422799999884,18.241186000001107,0.026468340109991915,0.014159814570006165,0.9636,0.8572600000000002,0.0019531790152434382,0.0030807498126115213,0.011694400000124006,0.007359799999903771,0.07485319999977946,0.05139699999926961,296.9172025121533,548.2099683649623,0.028775450001921853,0.01977961500033416,0.0331769169996187,0.02398824400110244
64,256,100,256,h-and-m-2048-angular-filters,0,36.11563880000176,25.839219200002844,0.0200146637499769,0.009169938429999457,0.9999720000000001,0.9990480000000002,0.00824158676533504,0.005396592900945171,0.002917699996032752,0.002668200002517551,0.10523909999756142,0.07240249999449588,276.88836006410367,387.00859815450224,0.03557070000279054,0.016644710000036866,0.04287065799981066,0.030470090997114316
64,256,100,256,h-and-m-2048-angular-no-filters,0,42.26073569999426,22.47907230000419,0.03194407672003872,0.007896351340014372,0.9998,0.99959,0.004437286932134367,0.001488350757052456,0.011439900001278147,0.004049700000905432,0.06043810000119265,0.017546700000821147,236.6262639389252,444.85821596819795,0.038663114996597865,0.01051807999574521,0.042937952011561725,0.012314501995424509
64,256,100,256,random-match-keyword-100-angular-filters,0,8.999475399999938,17.01963280000018,0.006794046500010154,0.013139225109992003,1.0,0.5742419999999999,0.001996875111806928,0.00505815583676442,0.002406900002824841,0.004481500000110827,0.04435920000105398,0.06823350000013306,1111.1758803185428,587.5567421172502,0.009508420001293415,0.02238635000103386,0.011000784000316345,0.030123646998818008
64,256,100,256,random-match-keyword-100-angular-no-filters,0,56.08939720000126,27.783578799999304,0.04438392291001983,0.02177180078000256,0.99225,0.9365800000000001,0.0025109991352158857,0.004566208643894911,0.017735699999320786,0.011254900000494672,0.08639410000250791,0.065323000000717,178.28681531987968,359.9248344493421,0.04807840499979647,0.030527925000478708,0.05465250700191973,0.03613842199920328
64,256,100,512,h-and-m-2048-angular-filters,0,39.71594650000043,29.49059639999905,0.024154860009948608,0.012725273840057344,0.999976,0.9993400000000001,0.01122823104068872,0.011232981782608946,0.002611099997011479,0.0029099000021233223,0.08296630000404548,0.18475450000551064,251.78803179221455,339.09114160879847,0.04543533499854674,0.03152115999910164,0.05561879099928775,0.06411494100000716
64,256,100,512,h-and-m-2048-angular-no-filters,0,61.8506342000037,26.51344429999881,0.04855875896011421,0.012425406070002646,0.9998,0.9996699999999998,0.006056514204203754,0.0029692958960743534,0.022345699995639734,0.006221100004040636,0.08338329999241978,0.029797700000926852,161.67982963058125,377.16714157731855,0.05806213499599835,0.017724710001857602,0.06473025999977836,0.020487762998891417
64,256,100,512,random-match-keyword-100-angular-filters,0,8.317707599999267,17.296970500001407,0.006211595999991914,0.013326751119980327,1.0,0.574242,0.001980982281408666,0.0054879039488729,0.002378199998929631,0.004106899999896996,0.031522199999017175,0.08784710000145424,1202.2543326722475,578.1359227038738,0.009342870000000402,0.02271161499984373,0.010640070000408742,0.030840548000160232
64,256,100,512,random-match-keyword-100-angular-no-filters,0,92.18344760000036,42.533255800000916,0.07325278645000835,0.033555412520001666,0.9987799999999999,0.97998,0.0036721373103811693,0.005782870740980837,0.03156619999936083,0.018466999999873224,0.10910490000242135,0.06688209999992978,108.479344831967,235.11014644686065,0.07893869499966968,0.044394885001383944,0.0875388439978633,0.05095026699968003
64,256,100,64,h-and-m-2048-angular-filters,0,30.607069600002433,,0.01454492986002806,,0.9998920000000002,,0.0049306788973869494,,0.002989799999340903,,0.10437129999627359,,326.72190218429813,,0.021679314997527396,,0.02625529799632205,
64,256,100,64,h-and-m-2048-angular-no-filters,0,25.31825569999637,,0.006528050310051185,,0.99925,,0.0014578109429948189,,0.00404930001241155,,0.048661799999536015,,394.971917437481,,0.00810591000772547,,0.010500514006125745,
